fold,run,accuracy,precision,recall,f1_score
4,19,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,20,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,21,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,22,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,23,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,24,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,25,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,26,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,27,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,28,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,29,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,30,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,31,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,32,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,33,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,34,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,35,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,36,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,37,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,38,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,39,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,40,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,41,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,42,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,43,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,44,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,45,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,46,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,47,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,48,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,49,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
4,50,0.6927083333333334,0.5588235294117647,0.5671641791044776,0.562962962962963
